"cycle_id","mode","status","failed_stage","error","started_at","finished_at","duration_seconds","stl_path","profile_path","profile_sha256","gcode_path","camera_image_path","Ra_um","Rz_um","printer_states","parameter_top_solid_layers","parameter_print_speed","parameter_extrusion_width","parameter_extrusion_multiplier","parameter_temperature","parameter_fan_speed"
"1f35156f59b241a39092ec66f5af27f3","full","completed","","QS measurement failed; penalty values were used: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}","2026-08-27T17:25:01.417548+00:00","2026-08-27T17:35:07.908430+00:00","606.491","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/models/Oberflächenmessung_Testkörper_MK1 (1).stl","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/generated_profiles/run_0001_attempt_01_profile.ini","2dc05d77484bb88915beaf154e514564ae9a5f7fd78fd8e437b6829b4030653b","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/gcode/run_0001_attempt_01.gcode","file:///home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/camera_images/1f35156f59b241a39092ec66f5af27f3.jpg","100.0","100.0","PRINTING -> FINISHED","5","50.9","0.459","1.052","226","45"
"45dc9c1e72b04de7acc4b4e0989cc214","full","completed","","QS measurement failed twice; penalty values were used. First error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}; second error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}","2026-08-29T13:41:26.222687+00:00","2026-08-29T13:51:30.945847+00:00","604.723","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/models/Oberflächenmessung_Testkörper_MK1 (1).stl","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/generated_profiles/run_0001_attempt_02_profile.ini","2dc05d77484bb88915beaf154e514564ae9a5f7fd78fd8e437b6829b4030653b","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/gcode/run_0001_attempt_02.gcode","file:///home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/images/45dc9c1e72b04de7acc4b4e0989cc214.jpg","100.0","100.0","PRINTING -> FINISHED","5","50.9","0.459","1.052","226","45"
"311123b5e3764347ae1ddd1087f8b0ea","full","completed","","QS measurement failed twice; penalty values were used. First error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}; second error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}","2026-08-29T14:02:00.578327+00:00","2026-08-29T14:11:27.321474+00:00","566.743","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/models/Oberflächenmessung_Testkörper_MK1 (1).stl","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/generated_profiles/run_0002_attempt_01_profile.ini","7364bfd64e1d9d12f971c872edf4cc5fdc9d84c2498894a5312f6b461e50efc0","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/gcode/run_0002_attempt_01.gcode","file:///home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/images/311123b5e3764347ae1ddd1087f8b0ea.jpg","100.0","100.0","PRINTING -> FINISHED","5","58.1","0.383","1.068","233","38"
"5023a97aa2a34f759d4ac7db06c758bf","full","completed","","","2026-08-29T14:20:13.357835+00:00","2026-08-29T14:28:57.299357+00:00","523.942","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/models/Oberflächenmessung_Testkörper_MK1 (1).stl","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/generated_profiles/run_0002_attempt_02_profile.ini","7364bfd64e1d9d12f971c872edf4cc5fdc9d84c2498894a5312f6b461e50efc0","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/gcode/run_0002_attempt_02.gcode","file:///home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/images/5023a97aa2a34f759d4ac7db06c758bf.jpg","9.617","49.867","PRINTING -> FINISHED","5","58.1","0.383","1.068","233","38"
"ddd9016975d941a1a016866e2c5558ac","full","completed","","QS measurement failed twice; penalty values were used. First error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}; second error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}","2026-08-29T15:00:15.601852+00:00","2026-08-29T15:09:58.503202+00:00","582.901","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/models/Oberflächenmessung_Testkörper_MK1 (1).stl","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/generated_profiles/run_0003_attempt_01_profile.ini","f2abaec1a398b4076b1649deef497fa6ebd3495ddb338e7d3e861776e5779fdf","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/gcode/run_0003_attempt_01.gcode","file:///home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/images/ddd9016975d941a1a016866e2c5558ac.jpg","100.0","100.0","PRINTING -> FINISHED","5","68.5","0.405","1.175","233","53"
"b030e6ebc05c40eabd7abdc3aece6138","full","completed","","QS measurement failed twice; penalty values were used. First error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}; second error: QualityStationClientError: QS measurement failed with HTTP 409: {'type': 'invalid_state', 'message': 'CTSTA was accepted, but no measurement movement was detected within 30.0 seconds.'}","2026-08-29T15:18:40.566884+00:00","2026-08-29T15:28:07.490762+00:00","566.924","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/models/Oberflächenmessung_Testkörper_MK1 (1).stl","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/generated_profiles/run_0003_attempt_02_profile.ini","f2abaec1a398b4076b1649deef497fa6ebd3495ddb338e7d3e861776e5779fdf","/home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/gcode/run_0003_attempt_02.gcode","file:///home/hs-coburg.de/ali2644s/Projects/bachelor-3d-loop/3d-automation/data/optimization_runs/surface_roughness_bo_hardware_draft_001/images/b030e6ebc05c40eabd7abdc3aece6138.jpg","100.0","100.0","PRINTING -> FINISHED","5","68.5","0.405","1.175","233","53"
